id,imdbId,title,release_date,original_language,vote_average,vote_count,budget,revenue,runtime,genres_id,countries_id,companies_id,year,test,binary,directors_id,writers_id
193893,tt1924435,Let's Be Cops,13/00/2014,en,6.4,1136,17000000,136621271,104,35,US,306 28787 28788,2014,nowomen,FAIL,65734,65734 1215771
86834,tt1959490,Noah,20/00/2014,en,5.5,2156,125000000,362637473,139,18 12,US,4 508 7503 10256,2014,pass,PASS,6431,6431 16836
249164,tt1355630,If I Stay,21/00/2014,en,7.2,1195,11000000,78874843,106,18,US,12 8411,2014,pass,PASS,1284493,101903
289390,tt3992752,Women Aren't Funny,29/00/2014,en,4.6,8,0,0,79,35 99,,,2014,pass,PASS,1221695,
253306,tt3504048,Housebound,04/00/2014,en,6.5,332,0,0,109,27 35 53,NZ,35852,2014,pass,PASS,1288796,1288796
154400,tt1600196,The Drop,12/00/2014,en,6.7,793,12600000,19054534,106,18 80,US,43 7076,2014,notalk,FAIL,236859,4722
270302,tt2717860,The Riot Club,19/00/2014,en,5.9,323,0,2146041,107,18 53,GB,2395 7281 30037,2014,notalk,FAIL,1176,1363414
246594,tt3152098,Mega Shark vs. Mecha Shark,28/00/2014,en,3.1,24,0,0,90,28 878 53,US,3991,2014,pass,PASS,1282041,558864 97827
200505,tt2223990,Draft Day,11/00/2014,en,6.6,282,27000000,28831145,109,18,US,491 1632,2014,men,FAIL,8858,1274505 1274506
124905,tt0831387,Godzilla,14/00/2014,en,6.1,2932,160000000,529076069,123,28 878 53,JP US,882 923 6194 10256 41624,2014,men,FAIL,129894,1080778
203739,tt1686821,Vampire Academy,07/00/2014,en,5.7,548,0,0,104,35 28 14,US,15682 90892,2014,pass,PASS,54050,5128
195589,tt2004420,Neighbors,08/00/2014,en,6.2,2498,18000000,268157400,96,35,US,33 16615 17393,2014,pass,PASS,52934,1085179 184582
192149,tt1976000,The Two Faces of January,16/00/2014,en,5.5,249,0,4507463,96,53,FR GB US,694 10163,2014,pass,PASS,56960,56960
241842,tt2832470,Dead Snow 2: Red vs. Dead,12/00/2014,no,6.7,184,0,37473,100,27 28 35,NO,859 7941 36109,2014,pass,PASS,76927,76919 76920 76927
127585,tt1877832,X-Men: Days of Future Past,15/00/2014,en,7.6,5478,250000000,747862775,131,28 12 14 878,GB US,306 431 7505 9168 22213 37336 76043,2014,notalk,FAIL,9032,11092
254426,tt3186838,Fields of the Dead,04/00/2014,en,1.8,6,0,0,84,27,US,17840,2014,pass,PASS,1297948,1372569
215211,tt2095649,Grace of Monaco,14/00/2014,en,5.8,178,30000000,0,103,10749 18,BE FR IT CH US,9 356 779 5358 8676 12075 19037 35404 51938 51940,2014,pass,PASS,16919,1039356
242076,tt2212008,The Bag Man,28/00/2014,en,5.2,130,0,56574,108,80 18 53,US BS,19177 20658 20659,2014,notalk,FAIL,1277050,1277050 117230
255718,tt3504064,Barbie: The Pearl Princess,19/00/2013,en,6.0,33,0,0,73,10751 16,US,42,2013,pass,PASS,45927,160101 155742
268386,tt2412568,Ragamuffin,09/00/2014,en,7.2,5,0,0,137,18,,,2014,men,FAIL,,
265195,tt3011894,Wild Tales,21/00/2014,es,7.7,796,0,27007072,125,18 53 35,AR ES,6194,2014,pass,PASS,591600,591600
157336,tt0816692,Interstellar,05/00/2014,en,8.1,9653,165000000,675120017,169,12 18 878,CA US GB,4 923 6194 9996 13769,2014,pass,PASS,525,525 527
263105,tt3007302,Boy Meets Girl,06/00/2015,en,7.0,35,0,0,95,18 10749 35,US,,2015,pass,PASS,68185,68185
236737,tt2955316,Spanish Affair,14/00/2014,es,6.8,192,3000000,0,98,35 10749,ES,2674 4601 13287,2014,notalk,FAIL,27449,85552 85553
194662,tt2562232,Birdman,27/00/2014,en,7.4,4140,18000000,103215094,119,18 35,US,9015 10104 22213 47169 52660,2014,pass,PASS,223,1281196 223 661870 931800
243526,tt3021360,Faults,06/00/2014,en,6.9,70,0,0,93,53 18,US,15159,2014,pass,PASS,1198724,1198724
246860,tt2452254,Clouds of Sils Maria,20/00/2014,en,6.8,243,6600000,1851517,124,18,DE FR CH,789 22587 32289,2014,pass,PASS,21678,21678
254578,tt2764784,Phoenix,25/00/2014,de,6.4,138,0,3184472,98,18,DE PL,138 201 2717 7025 7333,2014,pass,PASS,2332,2332
271714,tt0903657,Love & Mercy,29/00/2015,en,7.3,230,0,28641776,120,18 10402,US,1246 1512,2015,men,FAIL,46588,34110
285733,tt3921852,Barbie and the Secret Door,30/00/2014,en,6.3,27,0,0,81,12 16 10751 14,US,33365,2014,pass,PASS,1350796,
110390,tt1883180,A Pigeon Sat on a Branch Reflecting on Existence,24/00/2014,sv,6.6,90,0,0,100,18 35,FR SE DE NO,3221 5405 6916 7446 11011 11237 17298 20691 22627 25522 38957 46201,2014,notalk,FAIL,45791,45791
266856,tt2980516,The Theory of Everything,26/00/2014,en,7.8,2931,15000000,123726688,123,18 10749,GB,10163,2014,pass,PASS,76998,1041394
255343,tt2515030,Escobar: Paradise Lost,11/00/2014,en,6.1,244,17000000,0,120,53 10749,BE FR ES,7561 8676 10497 19037 20339 63810,2014,men,FAIL,40541,40541
265180,tt2802154,Leviathan,24/00/2014,ru,7.2,195,0,0,140,18,RU,11895,2014,pass,PASS,68519,1063375 68519
264656,tt2398231,The Homesman,18/00/2014,en,6.3,229,16000000,3442853,122,37 18,FR US,2322 6896 11765,2014,notalk,FAIL,2176,2176 1291827 1226987
293572,tt1958043,The Houses October Built,10/00/2014,en,5.4,82,0,0,91,53 27,US,,2014,nowomen,FAIL,1368971,
244563,tt3263614,"Kumiko, the Treasure Hunter",20/00/2015,en,6.3,95,0,0,105,18,US,2361 7633,2015,pass,PASS,558860,558860 133356
217993,tt3060952,Justice League: War,02/00/2014,en,6.9,207,3500000,5155325,79,16,US,429 2785 9993,2014,pass,PASS,105643,1267557
122917,tt2310332,The Hobbit: The Battle of the Five Armies,10/00/2014,en,7.1,4339,250000000,956019788,144,28 12 14,NZ US,11 12 174 7413 8411,2014,notalk,FAIL,108,108 126 128 10828
225044,tt3104818,"Like Sunday, Like Rain",01/00/2014,en,7.6,35,0,28208,104,18 10402,US,17090 17091,2014,pass,PASS,11805,11805
288158,tt2339741,The Woman in Black 2: Angel of Death,30/00/2014,en,4.9,355,1000000,26501323,90,53 27 18,GB US CA,829 1314 2514 8989 11448 40107,2014,pass,PASS,212240,1312262 934760
239563,tt2170593,St. Vincent,09/00/2014,en,7.1,725,13000000,54837234,102,35,US,308 3314 7076 15855,2014,pass,PASS,1141683,1141683
260001,tt2870808,Life Partners,05/00/2014,en,6.1,98,0,8265,95,10749 35,US,19548 25706 37578,2014,pass,PASS,1302549,1302551 1302549
284296,tt2784678,Top Five,12/00/2014,en,6.3,203,0,25434291,102,18 35,US,4 10351 24021,2014,pass,PASS,2632,2632
180296,tt2398249,They Came Together,27/00/2014,en,5.2,159,0,0,84,35,US,1632,2014,pass,PASS,22214,22215 22214
246080,tt2261331,Black Sea,05/00/2014,en,6.2,370,0,1171559,115,12,GB US RU,245 9349 10146,2014,nowomen,FAIL,17350,1246154
276902,tt1661820,Cut Bank,10/00/2014,en,5.4,86,5000000,0,92,53,US,21887 41077,2014,pass,PASS,1212522,1371248
305127,tt2567038,The Frame,21/00/2014,en,6.5,21,0,0,127,18 878,US,21733,2014,pass,PASS,92743,92743
190859,tt2179136,American Sniper,11/00/2014,en,7.4,4080,58800000,542307423,133,10752 28,US,79 171 6194 41624 57408 57409,2014,notalk,FAIL,190,102089 1462203 1171441 1701954
169917,tt0365907,A Walk Among the Tombstones,18/00/2014,en,6.2,1073,28000000,53181600,113,80 18 9648 53,US,215 216 8532 10246 11448 39043 40106 40107,2014,notalk,FAIL,2199,2199
282153,tt3812402,How to Steal a Dog,31/00/2014,ko,6.5,6,0,0,109,10751 18,,,2014,pass,PASS,,
286875,tt3328716,Paper Planes,07/00/2014,en,6.0,46,0,0,96,35 10751,AU,15780,2014,notalk,FAIL,75725,75725 1236195
294484,tt3983072,Ein Geschenk der Götter,09/00/2014,de,7.3,3,0,0,0,,,,2014,pass,PASS,1089476,1089476
270886,tt3483194,You're Sleeping Nicole,22/00/2014,fr,6.8,18,0,0,93,35 18,CA,21381,2014,pass,PASS,442985,442985
230179,tt2088003,Big Game,05/00/2014,en,5.3,358,8500000,7500000,90,28 12,FI DE GB,5056 19638 19639 25954 39734 44224 62407 62408 62409 62410,2014,nowomen,FAIL,145228,145228
286554,tt2140619,Two Night Stand,26/00/2014,en,6.3,618,0,18612,86,10749 35,US,13241 34081,2014,pass,PASS,1368144,1368145
231576,tt2870708,Wish I Was Here,18/00/2014,en,6.4,278,5500000,5483299,120,18 35,US,215 856 9015,2014,pass,PASS,5367,5367 1475282
276488,tt3148348,Let Us Prey,17/00/2014,en,5.6,98,0,0,88,27,IE GB,2446 18078 47348,2014,pass,PASS,1364023,1032588 1445468
244517,tt2920808,God's Pocket,09/00/2014,en,5.7,62,0,169976,88,18,US,213 13466 32877,2014,notalk,FAIL,21134,21134 85860
110416,tt1865505,Song of the Sea,06/00/2014,en,8.1,371,0,857522,93,10751 16 14,BE DK FR IE LU,5267 11904 13350 23948 69190 69191 69192 69193 69194,2014,pass,PASS,96676,1124979
254936,tt1555440,Girltrash: All Night Long,10/00/2014,en,6.7,11,0,0,85,80 18 35 10402,,,2014,pass,PASS,206651,7312
250538,tt2652092,The Good Lie,09/00/2014,en,7.2,193,0,0,110,18,US,1088 33680 33681,2014,pass,PASS,81437,137080
277597,tt3598222,Mercenaries,05/00/2014,en,4.4,31,0,0,90,28,US,1311 25092,2014,pass,PASS,97901,289992
284427,tt3042408,Who Am I,25/00/2014,de,7.7,400,0,0,105,53,DE KR,1107 26976 40788,2014,men,FAIL,232959,1075096 232959
244268,tt2639344,Love Is Strange,07/00/2014,en,6.4,98,0,2262223,98,18,BR FR GR US,6531 39024 45004,2014,men,FAIL,53708,53708 1004716
290158,tt3800012,Near Death Experience,10/00/2014,fr,6.6,5,0,0,87,18,,,2014,nowomen,FAIL,71930 71929,
284537,tt2788716,Welcome to Me,05/00/2014,en,5.6,131,0,0,105,35 18,US,4740 13240,2014,pass,PASS,1186229,1461681
266285,tt2720680,The Salvation,22/00/2014,da,6.3,255,10500000,42070000,100,18 37,DK GB ZA SE BE,1880 8275 17748,2014,notalk,FAIL,65879,65879 1012
308167,tt3726220,Coconut The Little Dragon,18/00/2014,de,5.3,3,0,0,82,10751 16,DE,4606 12372 22787 40317,2014,nowomen,FAIL,967241 1206119,465151 1381055
261037,tt3128900,Miss Meadows,12/00/2014,en,5.1,56,2000000,0,88,18,US,738 8147 45783,2014,pass,PASS,16852,16852
100241,tt1418377,"I, Frankenstein",22/00/2014,en,5.0,638,65000000,71154592,92,27 53,US AU,126 737 1632 13788,2014,notalk,FAIL,1707,1707
226486,tt2103254,Tammy,02/00/2014,en,5.0,478,20000000,100525432,97,35,US,12 4740,2014,pass,PASS,170820,170820 55536
144336,tt1742334,Sabotage,28/00/2014,en,5.5,533,35000000,17508518,110,28 18 53 80,US,10427 11029 16311 16312 16314,2014,pass,PASS,19769,19769 18185
294083,tt3560546,Dead Girls,21/00/2014,en,3.0,1,0,0,91,27,,,2014,pass,PASS,1367952 1367953,
240832,tt2872732,Lucy,14/00/2014,en,6.2,5254,40000000,126546825,89,28 878,FR US,33 3823 5358 6896 23616,2014,pass,PASS,59,59
254251,tt3528906,Our RoboCop Remake,26/00/2014,en,6.8,6,0,0,106,35 28 80 878,US,54019,2014,pass,PASS,1293988 1293989 1293990 1293991 1293992 1293993 1293994 1293995,
262391,tt2800240,Serial (Bad) Weddings,16/00/2014,fr,6.9,948,13000000,0,94,35,FR,581,2014,pass,PASS,225142,1033664 225142
258357,tt3469518,Alles Inklusive,06/00/2014,de,3.5,2,0,0,0,18 35,,99 162 6187,2014,pass,PASS,18969,18969
255824,tt2751390,Life of Riley,26/00/2014,fr,4.9,11,0,0,108,35,FR,11778,2014,men,FAIL,11983,1453172 439550 38858
136797,tt2369135,Need for Speed,13/00/2014,en,6.1,1424,66000000,203277636,130,28 80 18 53,PH US GB FR,27 7294 8403 9195 34890 76043,2014,notalk,FAIL,,
254375,tt1626146,Hector and the Search for Happiness,14/00/2014,en,6.9,288,0,1124445,114,12 18 35,ZA DE CA GB,856 2221 4792 5056 25954 44224 44225 44226,2014,notalk,FAIL,36804,1414455 53339 36804
138103,tt2333784,The Expendables 3,04/00/2014,en,6.1,1654,90000000,206172544,127,28 12 53,FR US,342 925 7571 10254 28384 40822,2014,nowomen,FAIL,143059,16483 1065352 1065351
232679,tt2247476,When the Game Stands Tall,22/00/2014,en,6.2,123,15000000,30127963,115,18,US,551 10156,2014,notalk,FAIL,52038,69144 55078
100402,tt1843866,Captain America: The Winter Soldier,20/00/2014,en,7.6,5213,170000000,714766572,136,28 12 878,US,420,2014,pass,PASS,19272 19271,5551 5552
157849,tt1972571,A Most Wanted Man,25/00/2014,en,6.4,515,15000000,31554855,121,53,GB US DE,191 1632 7493 9349 13241 28275 36615 36616,2014,men,FAIL,45052,57835
189,tt0458481,Sin City: A Dame to Kill For,20/00/2014,en,6.3,1172,65000000,39407616,102,80 53,US,14 10807 11005 11006 13241 29076 41658,2014,notalk,FAIL,2293 2294,2293
239566,tt2473602,Get on Up,01/00/2014,en,6.4,149,0,31911598,139,18 10402,US,13 11262 27319,2014,men,FAIL,55789,73838 21339 120254
254904,tt2402157,The November Man,27/00/2014,en,6.0,610,15000000,32556119,108,80 28 53,GB US,597 7295 57944,2014,notalk,FAIL,21370,113307 99411
256274,tt2870612,"As Above, So Below",14/00/2014,en,6.2,698,5000000,40100000,93,27 53,US,923,2014,pass,PASS,77147,142520 77147
252680,tt3014666,Moms' Night Out,25/00/2014,en,5.6,113,5000000,10429707,98,35,US,559 3291 6427 10156 80078,2014,pass,PASS,909318 844266,844266 590281
199933,tt2800038,Atlas Shrugged Part III: Who is John Galt?,12/00/2014,en,3.9,12,5000000,846704,99,18 878 9648,US,67480,2014,pass,PASS,1343882,
287590,tt2231489,Saint Seiya: Legend of Sanctuary,21/00/2014,ja,5.0,153,0,0,93,28 16 14,JP,5542,2014,men,FAIL,1041674,1458361
245859,tt2141751,God Help the Girl,22/00/2014,en,6.9,91,0,0,111,35 18 10402,GB,2395 17032 41115,2014,pass,PASS,1281344,1281344
97370,tt1441395,Under the Skin,14/00/2014,en,6.0,1013,13300000,5380251,108,53 878 18,CH GB US,698 2452 7493 8073 8087 8092 9349 12075 27543 41077,2014,nowomen,FAIL,66728,1047640 66728
157353,tt2209764,Transcendence,16/00/2014,en,5.9,2114,100000000,103039258,119,53 878 18 9648,CN GB US,1088 9996 10289 13403,2014,notalk,FAIL,559,1155661
284864,tt2618500,Lügen und andere Wahrheiten,11/00/2014,de,3.2,3,0,0,,18,DE,1775 2221,2014,pass,PASS,40559,
242042,tt2355495,Barefoot,02/00/2014,en,6.4,191,6000000,15071,90,35 18 10749,US,60250,2014,pass,PASS,41549,48493
245775,tt2707858,Yves Saint Laurent,08/00/2014,fr,6.4,218,12000000,21026290,106,18,FR,2902 3304 7673 19037 69195,2014,men,FAIL,72327,1008444 23506 72327
188207,tt1043726,The Legend of Hercules,10/00/2014,en,4.3,500,70000000,61279452,99,28 12,US,10254,2014,men,FAIL,16938,117441 16938 5935 1274286
102382,tt1872181,The Amazing Spider-Man 2,16/00/2014,en,6.5,3762,200000000,705717432,142,28 12 14,US,5 19551 31828 53462,2014,notalk,FAIL,87742,15345 15346 168309
137094,tt1205537,Jack Ryan: Shadow Recruit,15/00/2014,en,5.9,1121,60000000,50549107,105,28 18 53,RU US,4 435 2767 6277 9341 11250,2014,notalk,FAIL,11181,1106745 508
205601,tt2404181,Belle,08/00/2013,en,7.2,194,10900000,16505460,105,18,GB,2268 5654 7281 19404 25954,2013,pass,PASS,1193597,1193598
175112,tt2483260,Tinker Bell and the Pirate Fairy,13/00/2014,en,6.5,258,0,20300000,78,16 10751,US,5391,2014,pass,PASS,80672,229916 64827
187596,tt2463288,Walk of Shame,02/00/2014,en,5.7,524,15000000,59209,95,35,US,126 737 7263,2014,pass,PASS,32593,32593
145220,tt2281587,Muppets Most Wanted,20/00/2014,en,6.2,296,50000000,80383290,112,35 12 80 10751,US,32 6421,2014,notalk,FAIL,26205,52934 26205
212778,tt2883512,Chef,08/00/2014,en,7.2,1117,11000000,45967935,114,35,US,6901 7297 86708,2014,notalk,FAIL,15277,15277
152760,tt2177771,The Monuments Men,24/00/2014,en,5.8,1401,70000000,154984035,118,10752 18 36 28,DE US,5 264 711 22695 24970,2014,nowomen,FAIL,,
102651,tt1587310,Maleficent,28/00/2014,en,7.0,4024,180000000,758539785,97,14 12 28 10751 10749,US,2 3036 16314,2014,pass,PASS,1032536,38792
97020,tt1234721,RoboCop,30/00/2014,en,5.7,2187,120000000,242688965,102,28 878,CA US,5 655 8411,2014,men,FAIL,52576,1012022
244772,tt1571249,The Skeleton Twins,18/00/2014,en,6.7,284,0,5284309,90,18,US,1974 20313,2014,pass,PASS,303056,143258 303056
258030,tt3515892,The Pa Boys,06/00/2014,en,6.5,1,540000,0,93,18 10402,NZ,2498,2014,men,FAIL,1298670,1298670
206192,tt2027231,Perfect Sisters,08/00/2014,en,5.5,94,0,0,100,53 18 80,CA,34994,2014,pass,PASS,124334,75946 1506528
245891,tt2911666,John Wick,22/00/2014,en,6.9,4748,20000000,88761661,101,28 53,CA CN US,491 6194 23008 36259 36433,2014,notalk,FAIL,40644 40684,1076800
257423,tt3565264,Thegidi,28/00/2014,ta,6.4,7,404000,1100000,122,80 53,IN,14294,2014,men,FAIL,1300689,1300689
177572,tt2245084,Big Hero 6,24/00/2014,en,7.8,5569,165000000,652105443,102,12 10751 16 28 35,US,2 6125,2014,pass,PASS,227439 70238,7884 78600 7931
114750,tt2235108,Dear White People,17/00/2014,en,6.1,201,1000000,0,108,18 35,US,8840 52060,2014,pass,PASS,1059571,1059571
283350,tt0443465,Before We Go,11/00/2014,en,6.4,443,0,37151,89,18 10749 35,US,4022 59188 59189,2014,pass,PASS,16828,5144 1331992 1464674 1331993
171274,tt1791528,Inherent Vice,25/00/2014,en,6.5,779,20000000,11110975,148,35 10749 80 18 9648,US,178 6194,2014,notalk,FAIL,4762,4762
131631,tt1951265,The Hunger Games: Mockingjay - Part 1,18/00/2014,en,6.6,4963,125000000,752100229,123,878 12 53,US,1632 5420,2014,pass,PASS,10943,35550 225633
293310,tt4044364,Citizenfour,10/00/2014,en,7.9,476,0,0,114,99,DE US,6735 17980 46226,2014,notalk,FAIL,220691,220691
242828,tt3398268,When Marnie Was There,19/00/2014,ja,7.9,287,0,561085,103,16 18,JP,10342 11846 11848 20192 25634,2014,pass,PASS,144476,40336 1416 144476
229297,tt2870756,Magic in the Moonlight,25/00/2014,en,6.4,667,16800000,51029361,97,35 18 10749,GB US,12966 23716,2014,pass,PASS,1243,1243
252512,tt1791682,While We're Young,03/00/2015,en,5.8,353,10000000,7587485,97,35 18 9648,US,258 41077,2015,pass,PASS,5656,5656
273895,tt1020072,Selma,25/00/2014,en,7.4,775,20000000,66787908,127,36 18,GB US,81 3298 3573 6708 7981,2014,pass,PASS,929825,194586
239678,tt1371150,This Is Where I Leave You,10/00/2014,en,6.5,488,19800000,41296320,103,18 35,US,705 2575 6194,2014,men,FAIL,17825,1274663
242512,tt1204977,Ouija,24/00/2014,en,4.9,868,5000000,103590271,89,27,JP US,33 1778 2481 2531 3172 3341 22826 47354 88762,2014,pass,PASS,84962,84961 84962
334440,tt2199436,The Judgement,16/00/2014,en,6.0,2,0,0,115,18,BG HR DE,33717 46286 49622 74786,2014,notalk,FAIL,46199,46199
270668,tt2818178,When Animals Dream,12/00/2014,da,6.1,39,3000000,0,84,9648 18 27,DK,40938,2014,notalk,FAIL,1321451,1055743
311620,tt4150316,Frozen in Time,12/00/2014,en,0.5,1,0,0,0,16 10751,,,2014,nowomen,FAIL,,
116149,tt1109624,Paddington,27/00/2014,en,7.0,825,55000000,259207227,95,10751 35,GB,308 694 3823 5358 7364 10611 20664 22123 58773,2014,pass,PASS,101666,101666
228967,tt2788710,The Interview,25/00/2014,en,6.1,2157,44000000,11305175,112,28 35,US,5 16615,2014,notalk,FAIL,54734 19274,1221087
245700,tt2473794,Mr. Turner,31/00/2014,en,6.3,197,0,5405500,150,36 18,GB,9349 9987 10100 11267 16804 45503 47802,2014,notalk,FAIL,65452,65452
290815,tt3717068,Court,26/00/2015,mr,6.7,9,0,0,116,18,IN,57349,2015,notalk,FAIL,1361809,1361809
227306,tt1809398,Unbroken,25/00/2014,en,7.2,1282,65000000,163442937,137,18 10752,US,923 36390 39443,2014,nowomen,FAIL,,
266044,tt3003800,Amour fou,16/00/2014,de,5.9,7,0,0,96,18 35 10749,DE AT LU,122 20691 48467,2014,men,FAIL,19896,19896
157825,tt2238050,White Bird in a Blizzard,14/00/2014,en,6.1,267,0,0,91,53 18,US FR,729 856 1474 15433,2014,pass,PASS,19224,19224
292483,tt3569356,Not Cool,23/00/2014,en,3.9,22,0,0,90,35,US,33836 33837 33838,2014,pass,PASS,168349,1365767
290542,tt1198156,You're Not You,10/00/2014,en,7.3,214,0,11486,104,18,US,813,2014,pass,PASS,5369,78600 129718
297270,tt3120408,Tinker Bell and the Legend of the NeverBeast,12/00/2014,en,7.0,234,0,0,77,12 16 10751,US,2,2014,pass,PASS,97180,69417 64827 68699 68700
275060,tt3720788,The Disappearance of Eleanor Rigby: Her,10/00/2014,en,6.6,56,0,0,100,18,US,738 2372 14036 14037,2014,pass,PASS,1167896,1167896
114155,tt1605798,Effie Gray,08/00/2014,en,6.1,39,0,0,108,18,GB,47416,2014,pass,PASS,122590,7056
241239,tt2937898,A Most Violent Year,30/00/2014,en,6.4,514,20000000,12007070,125,80 18 53,AE US,6735 6736 7493 14861 14862 41077 53656,2014,pass,PASS,556172,556172
241843,tt2490326,Cooties,10/00/2014,en,5.4,202,0,581011,88,28 35 27,US,34519 44884 85885 85886,2014,notalk,FAIL,1276823 1276825,59595 2128
156022,tt0455944,The Equalizer,24/00/2014,en,7.1,2780,55000000,192330738,132,53 28 80,US,5 79 1423 2767 34034 41096,2014,notalk,FAIL,20907,22814
328595,tt3479316,Parallels,01/00/2015,en,6.2,139,0,0,83,878 28,US,25250,2015,pass,PASS,1234970,1234970 1029055
277685,tt3713166,Unfriended,17/00/2015,en,5.5,936,1000000,62882090,82,27 53,US,1038 3172,2015,pass,PASS,86688,1347823
282983,tt3089326,Magical Girl,07/00/2014,es,7.8,43,0,0,127,18,ES,12625 27991,2014,pass,PASS,1106577,1106577
263281,tt3013588,Our Summer in Provence,02/00/2014,fr,6.5,73,0,0,105,35 18,FR,9 15671 22997,2014,pass,PASS,550414,550414
292177,tt3529198,My Little Pony: Equestria Girls - Rainbow Rocks,27/00/2014,en,6.5,18,0,0,75,10751 16 10402,CA US,7225 22826,2014,pass,PASS,1363227 1363226,1183757
244786,tt2582802,Whiplash,10/00/2014,en,8.300000000000001,3749,3300000,13092000,105,10402 18,US,2266 3172 32157,2014,notalk,FAIL,136495,136495
242022,tt3097204,The Inbetweeners 2,06/00/2014,en,6.1,199,0,0,96,35,AU GB,15276,2014,notalk,FAIL,84739 84740,84739 84740
222649,tt2752688,Rosewater,07/00/2014,en,6.5,90,0,0,103,18,US,3263 6408 8290,2014,notalk,FAIL,12219,12219
204922,tt1726592,Before I Go to Sleep,03/00/2014,en,6.1,615,22000000,15447154,92,9648 53,FR SE GB,694 1645 10254 17513 18230 36991,2014,pass,PASS,17608,17608
244264,tt2034031,Laggies,25/00/2014,en,6.1,383,0,1066981,100,35 10749,US,10039 41077 45358 60266,2014,pass,PASS,90492,1279521
289239,tt3138192,Mostly Ghostly: Have You Met My Ghoulfriend?,02/00/2014,en,5.1,21,0,0,91,10751 14 27,,32429 32430,2014,pass,PASS,18357,152315
218778,tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",08/00/2014,en,6.1,462,28000000,100654149,81,10751 35,US,2 2575 6254,2014,pass,PASS,61069,1203521
266082,tt3655522,Girlhood,27/00/2014,fr,6.5,100,0,60765,112,18,FR,5358 6111 6916 7980 10611 11245 11246 11935 14246 18367 20881 43649 78941,2014,pass,PASS,68813,68813
294721,tt3971202,Paradise,08/00/2014,fr,5.8,4,0,0,70,18,,,2014,nowomen,FAIL,26182,
249923,tt1978532,Someone Marry Barry,07/00/2014,en,5.5,73,0,0,86,35,US,13403 16258,2014,men,FAIL,1285197,1285197
251852,tt2396721,The Scribbler,19/00/2014,en,4.7,56,0,0,88,53,US,5124 11049 33728,2014,pass,PASS,146836,86331
242083,tt3145220,Hits,21/00/2014,en,4.9,22,1000000,0,96,18 35,US,39077 49786,2014,pass,PASS,,
276908,tt2965412,Comet,05/00/2014,en,6.8,140,0,0,91,878 35 18 10749,US,10039 37627,2014,notalk,FAIL,1331163,1331163
82703,tt0864835,Mr. Peabody & Sherman,07/00/2014,en,6.8,769,145000000,272912430,92,16 12 10751,US,520 521 73951 73952,2014,notalk,FAIL,18898,186402
120467,tt2278388,The Grand Budapest Hotel,26/00/2014,en,8.0,4060,30000000,174600318,99,35 18,GB US DE,43 258 264 9350 22213 23449,2014,notalk,FAIL,5655,5655
248774,tt2910274,Obvious Child,06/00/2014,en,6.7,179,0,3123963,83,35 10749,US,10479 34455 34456 41077,2014,pass,PASS,1284099,1284099
276935,tt3175038,Ek Villain,27/00/2014,hi,6.4,39,0,0,129,28 53 10749,IN,3750,2014,men,FAIL,88800,550327
198277,tt1980929,Begin Again,07/00/2013,en,7.3,1151,8000000,63464861,104,35 10402 10749 18,US,1785 10105 11448 14319,2013,pass,PASS,45117,45117
157832,tt2234003,Calvary,11/00/2014,en,7.1,313,0,13287735,100,18,IE GB,1266 5267 7308 9987,2014,men,FAIL,65594,65594
119450,tt2103281,Dawn of the Planet of the Apes,26/00/2014,en,7.3,3766,170000000,710644566,130,878 28 18 53,US,290 7076 22213,2014,notalk,FAIL,32278,18189 67802 67803
177494,tt2771372,Veronica Mars,13/00/2014,en,6.4,441,6000000,3485127,107,35 18 80,US,6194 13034 19019,2014,pass,PASS,1224425,1224425
209451,tt1742044,Jersey Boys,05/00/2014,en,6.8,239,40000000,67347013,134,10402 18,US,6194,2014,men,FAIL,190,1274515 10439
184315,tt1267297,Hercules,23/00/2014,en,5.7,1559,100000000,243400000,99,28 12,US,4 8411 19648 34081,2014,men,FAIL,11091,1167458 80675
118340,tt2015381,Guardians of the Galaxy,30/00/2014,en,7.8,8530,170000000,773328629,121,28 878 12,GB US,420 20478 54850 76043,2014,pass,PASS,15218,1171123 15218
216282,tt2106361,Into the Storm,06/00/2014,en,5.8,754,50000000,160602194,89,28 53,US,12 79 8000 41624,2014,pass,PASS,93214,1178584
228194,tt2980648,The Hundred-Foot Journey,06/00/2014,en,7.3,479,22000000,88880821,122,18,IN US AE,56 3298 6735 6736 7294 9195 31893,2014,pass,PASS,5306,23227
170687,tt0787474,The Boxtrolls,10/00/2014,en,6.6,622,60000000,108255770,97,16 35 10751 14,US,11537,2014,men,FAIL,1152981 52691,81262 1355162
227156,tt0435651,The Giver,11/00/2014,en,6.4,1633,25000000,66980456,94,18 878,US,308 10221 17145 53464,2014,pass,PASS,13015,1349911 74159
141043,tt0458413,A Long Way Down,20/00/2014,en,6.2,333,0,7176347,96,35 18,GB DE,288,2014,pass,PASS,8392,207132
171372,tt1605717,Frank,02/00/2014,en,6.8,604,0,645186,95,35 18 9648,IE GB,3353 9349 26820,2014,notalk,FAIL,83281,64813 64814
242090,tt2756032,The One I Love,08/00/2014,en,6.9,236,0,0,91,10749 35 18,US,20671,2014,pass,PASS,82226,1277089
237791,tt1702014,The Way He Looks,28/00/2014,pt,8.0,219,0,0,100,18 10749,BR,28440,2014,pass,PASS,115174,115174
